,Date,Transect,Taxa,Species,Abundance,Distance.Footsteps,Encounter.Time,Habitat,Start.Time,End.Time,Weather,Detection,Guild,Sex,Activity,Photo.Audio.No.,Remarks
2560,06-12-2016,T5,Butterflies,Common Mormon,1,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Tree Specialist,NA,NA,,
2561,06-12-2016,T5,Butterflies,Rustic,1,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Tree Specialist,NA,NA,,
2562,06-12-2016,T5,Butterflies,One Spot Grass Yellow,1,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Tree Specialist,NA,NA,,
2563,06-12-2016,T5,Butterflies,Striped Tiger,1,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Shrub Specialist,NA,NA,,
2564,06-12-2016,T5,Butterflies,Angled Pierrot,1,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Tree Specialist,NA,NA,,
2565,06-12-2016,T5,Butterflies,Common Wanderer,1,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Shrub Specialist,NA,NA,,
2566,06-12-2016,T5,Butterflies,Lemon Pansy,3,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Herb Specialist,NA,NA,,
2567,06-12-2016,T5,Butterflies,Suffused Double Banded Judy,2,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Shrub Specialist,NA,NA,,
2568,06-12-2016,T6,Butterflies,Angled Pierrot,1,NA,NA,Riparian,10:30:00,11:00:00,Clear,NA,Tree Specialist,NA,NA,,
2569,06-12-2016,T6,Butterflies,Common Sailor,2,NA,NA,Riparian,10:30:00,11:00:00,Clear,NA,Tree Specialist,NA,NA,,
2570,06-12-2016,T6,Butterflies,Chocolate Pansy,3,NA,NA,Riparian,10:30:00,11:00:00,Clear,NA,Herb Specialist,NA,NA,,
2571,06-12-2016,T6,Butterflies,Common Grass Yellow,1,NA,NA,Riparian,10:30:00,11:00:00,Clear,NA,Tree Specialist,NA,NA,,
2572,06-12-2016,T6,Butterflies,Spotted Flat,1,NA,NA,Riparian,10:30:00,11:00:00,Clear,NA,Herb Specialist,NA,NA,,
2573,22-12-2016,T1A,Butterflies,Blue Pansy,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Herb Specialist,NA,NA,7269,
2574,22-12-2016,T1A,Butterflies,Common Sailor,4,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Tree Specialist,NA,NA,,
2575,22-12-2016,T1A,Butterflies,One Spot Grass Yellow,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Tree Specialist,NA,NA,,
2576,22-12-2016,T1A,Butterflies,Chocolate Pansy,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Herb Specialist,NA,NA,,
2577,22-12-2016,T1A,Butterflies,Common Mormon,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Tree Specialist,NA,NA,,
2578,22-12-2016,T1A,Butterflies,Pioneer,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Shrub Specialist,NA,NA,7266,
2579,22-12-2016,T1A,Butterflies,Indian Common Crow,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Generalist,NA,NA,,
2580,22-12-2016,T1A,Butterflies,Chestnut Bob,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Grass Specialist,NA,NA,,
2581,22-12-2016,T1B,Butterflies,Tiny Grass Blue,2,NA,NA,Scrubland and Grassland,08:00:00,08:20:00,Clear,NA,Shrub Specialist,NA,NA,7250,
2582,22-12-2016,T1B,Butterflies,Lemon Pansy,1,NA,NA,Scrubland and Grassland,08:00:00,08:20:00,Clear,NA,Herb Specialist,NA,NA,,
2583,22-12-2016,T2,Butterflies,Suffused Double Banded Judy,1,NA,NA,Riparian,08:30:00,08:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2584,22-12-2016,T2,Butterflies,Common Sailor,1,NA,NA,Riparian,08:30:00,08:50:00,Clear,NA,Tree Specialist,NA,NA,,
2585,22-12-2016,T3,Butterflies,Common Mormon,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,,Female
2586,22-12-2016,T3,Butterflies,Indian Common Crow,2,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Generalist,NA,NA,,
2587,22-12-2016,T3,Butterflies,Suffused Double Banded Judy,8,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2588,22-12-2016,T3,Butterflies,Lemon Pansy,2,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Herb Specialist,NA,NA,,
2589,22-12-2016,T3,Butterflies,Common Four Ring,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Grass Specialist,NA,NA,7267,
2590,22-12-2016,T3,Butterflies,Grey Pansy,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Shrub Specialist,NA,NA,7277,
2591,22-12-2016,T3,Butterflies,Common Cerulean,9,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Generalist,NA,NA,,
2592,22-12-2016,T3,Butterflies,Common Four Ring,2,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Grass Specialist,NA,NA,,
2593,22-12-2016,T3,Butterflies,Lime Blue,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,7275,
2594,22-12-2016,T3,Butterflies,Common Leopard,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,,
2595,22-12-2016,T3,Butterflies,Common Five Ring,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Grass Specialist,NA,NA,,
2596,22-12-2016,T3,Butterflies,Common Four Ring,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Grass Specialist,NA,NA,7277,
2597,22-12-2016,T3,Butterflies,Chocolate Pansy,4,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Herb Specialist,NA,NA,,
2598,22-12-2016,T3,Butterflies,Common Sailor,5,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,,
2599,22-12-2016,T3,Butterflies,Common Grass Yellow,4,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,,
2600,22-12-2016,T3,Butterflies,Pale Grass Blue,2,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Herb Specialist,NA,NA,7280,
2601,22-12-2016,T3,Butterflies,Rustic,2,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,,
2602,22-12-2016,T3,Butterflies,Gram Blue,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,,
2603,22-12-2016,T3,Butterflies,Glassy Tiger,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2604,22-12-2016,T4,Butterflies,Lemon Pansy,1,NA,NA,Evergreen Forest,11:30:00,12:00:00,Clear,NA,Herb Specialist,NA,NA,,
2605,22-12-2016,T4,Butterflies,Chocolate Pansy,2,NA,NA,Evergreen Forest,11:30:00,12:00:00,Clear,NA,Herb Specialist,NA,NA,,
2606,22-12-2016,T4,Butterflies,Common Grass Yellow,3,NA,NA,Evergreen Forest,11:30:00,12:00:00,Clear,NA,Tree Specialist,NA,NA,,
2607,22-12-2016,T4,Butterflies,Gram Blue,1,NA,NA,Evergreen Forest,11:30:00,12:00:00,Clear,NA,Tree Specialist,NA,NA,,
2608,22-12-2016,T4,Butterflies,Common Cerulean,2,NA,NA,Evergreen Forest,11:30:00,12:00:00,Clear,NA,Generalist,NA,NA,,
2609,22-12-2016,T4,Butterflies,Psyche,1,NA,NA,Evergreen Forest,11:30:00,12:00:00,Clear,NA,Shrub Specialist,NA,NA,,
2610,22-12-2016,T5,Butterflies,Gram Blue,14,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Tree Specialist,NA,NA,,
2611,22-12-2016,T5,Butterflies,Common Sailor,2,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Tree Specialist,NA,NA,,
2612,22-12-2016,T5,Butterflies,Psyche,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Shrub Specialist,NA,NA,,
2613,22-12-2016,T5,Butterflies,Common Line Blue,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Generalist,NA,NA,,
2614,22-12-2016,T5,Butterflies,Chocolate Pansy,4,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Herb Specialist,NA,NA,,
2615,22-12-2016,T5,Butterflies,Common Mormon,2,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Tree Specialist,NA,NA,,
2616,22-12-2016,T5,Butterflies,Common Jessabelle,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Tree Specialist,NA,NA,,
2617,22-12-2016,T5,Butterflies,Glassy Tiger,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Shrub Specialist,NA,NA,,
2618,22-12-2016,T6,Butterflies,Common Cerulean,1,NA,NA,Riparian,10:25:00,10:45:00,Clear,NA,Generalist,NA,NA,,
2619,09-01-2017,T1A,Butterflies,Blue Pansy,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Herb Specialist,NA,NA,,
2620,09-01-2017,T1A,Butterflies,One Spot Grass Yellow,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Tree Specialist,NA,NA,,
2621,09-01-2017,T1A,Butterflies,Common Mormon,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Tree Specialist,NA,NA,,
2622,09-01-2017,T1A,Butterflies,Indian Common Crow,1,NA,NA,Human Habitation and Farmland,07:30:00,08:00:00,Clear,NA,Generalist,NA,NA,,
2623,09-01-2017,T1A,Butterflies,Forget-me-not,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Generalist,NA,NA,,
2624,09-01-2017,T1A,Butterflies,Tiny Grass Blue,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Shrub Specialist,NA,NA,,
2625,09-01-2017,T1A,Butterflies,Common Sailor,2,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Tree Specialist,NA,NA,,
2626,09-01-2017,T1A,Butterflies,Suffused Double Banded Judy,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Shrub Specialist,NA,NA,,
2627,09-01-2017,T1B,Butterflies,Tiny Grass Blue,2,NA,NA,Scrubland and Grassland,08:00:00,08:20:00,Clear,NA,Shrub Specialist,NA,NA,,
2628,09-01-2017,T2,Butterflies,Suffused Double Banded Judy,1,NA,NA,Riparian,08:30:00,08:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2629,09-01-2017,T2,Butterflies,Common Sailor,1,NA,NA,Riparian,08:35:00,08:55:00,Clear,NA,Tree Specialist,NA,NA,,
2630,09-01-2017,T2,Butterflies,Suffused Double Banded Judy,1,NA,NA,Riparian,08:35:00,08:55:00,Clear,NA,Shrub Specialist,NA,NA,,
2631,09-01-2017,T3,Butterflies,Common Mormon,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,,
2632,09-01-2017,T3,Butterflies,Suffused Double Banded Judy,8,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2633,09-01-2017,T3,Butterflies,Common Four Ring,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Grass Specialist,NA,NA,,
2634,09-01-2017,T3,Butterflies,Common Cerulean,9,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Generalist,NA,NA,,
2635,09-01-2017,T3,Butterflies,Lime Blue,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,,
2636,09-01-2017,T3,Butterflies,Common Five Ring,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Grass Specialist,NA,NA,,
2637,09-01-2017,T3,Butterflies,Chocolate Pansy,4,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Herb Specialist,NA,NA,,
2638,09-01-2017,T3,Butterflies,Common Grass Yellow,4,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,,
2639,09-01-2017,T3,Butterflies,Rustic,2,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Tree Specialist,NA,NA,,
2640,09-01-2017,T3,Butterflies,Glassy Tiger,1,NA,NA,Scrubland and Grassland,09:25:00,09:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2641,09-01-2017,T3,Butterflies,Lemon Pansy,2,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Herb Specialist,NA,NA,,
2642,09-01-2017,T3,Butterflies,Common Sailor,3,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Tree Specialist,NA,NA,,
2643,09-01-2017,T3,Butterflies,Common Cerulean,2,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Generalist,NA,NA,,
2644,09-01-2017,T3,Butterflies,Common Leopard,1,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Tree Specialist,NA,NA,,
2645,09-01-2017,T4,Butterflies,Chocolate Pansy,2,NA,NA,Evergreen Forest,11:30:00,12:00:00,Clear,NA,Herb Specialist,NA,NA,,
2646,09-01-2017,T4,Butterflies,Gram Blue,1,NA,NA,Evergreen Forest,11:30:00,12:00:00,Clear,NA,Tree Specialist,NA,NA,,
2647,09-01-2017,T4,Butterflies,Psyche,1,NA,NA,Evergreen Forest,11:30:00,12:00:00,Clear,NA,Shrub Specialist,NA,NA,,
2648,09-01-2017,T4,Butterflies,One Spot Grass Yellow,1,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Tree Specialist,NA,NA,,
2649,09-01-2017,T4,Butterflies,Common Sailor,2,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Tree Specialist,NA,NA,,
2650,09-01-2017,T4,Butterflies,Common Four Ring,1,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Grass Specialist,NA,NA,,
2651,09-01-2017,T4,Butterflies,Common Cerulean,1,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Generalist,NA,NA,,
2652,09-01-2017,T4,Butterflies,Glassy Tiger,2,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2653,09-01-2017,T5,Butterflies,Common Sailor,2,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Tree Specialist,NA,NA,,
2654,09-01-2017,T5,Butterflies,Common Line Blue,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Generalist,NA,NA,,
2655,09-01-2017,T5,Butterflies,Common Mormon,2,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Tree Specialist,NA,NA,,
2656,09-01-2017,T5,Butterflies,Glassy Tiger,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Clear,NA,Shrub Specialist,NA,NA,,
2657,09-01-2017,T6,Butterflies,,NA,NA,NA,Riparian,10:20:00,10:40:00,Clear,NA,,NA,NA,,N/O
2658,22-01-2017,T1A,Butterflies,Forget-me-not,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Generalist,NA,NA,7316;7320,
2659,22-01-2017,T1A,Butterflies,Lemon Pansy,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Herb Specialist,NA,NA,,
2660,22-01-2017,T1A,Butterflies,Tiny Grass Blue,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Shrub Specialist,NA,NA,7338,
2661,22-01-2017,T1A,Butterflies,One Spot Grass Yellow,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Tree Specialist,NA,NA,,
2662,22-01-2017,T1A,Butterflies,Common Sailor,2,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Tree Specialist,NA,NA,,
2663,22-01-2017,T1A,Butterflies,Pioneer,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Shrub Specialist,NA,NA,,
2664,22-01-2017,T1A,Butterflies,Suffused Double Banded Judy,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Shrub Specialist,NA,NA,,
2665,22-01-2017,T1B,Butterflies,,NA,NA,NA,Scrubland and Grassland,08:00:00,08:25:00,Clear,NA,,NA,NA,,N/O
2666,22-01-2017,T2,Butterflies,Common Sailor,1,NA,NA,Riparian,08:35:00,08:55:00,Clear,NA,Tree Specialist,NA,NA,,
2667,22-01-2017,T2,Butterflies,?Lycaenid,1,NA,NA,Riparian,08:35:00,08:55:00,Clear,NA,,NA,NA,,
2668,22-01-2017,T2,Butterflies,Suffused Double Banded Judy,1,NA,NA,Riparian,08:35:00,08:55:00,Clear,NA,Shrub Specialist,NA,NA,,
2669,22-01-2017,T3,Butterflies,Suffused Double Banded Judy,5,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Shrub Specialist,NA,NA,7341,
2670,22-01-2017,T3,Butterflies,Lemon Pansy,2,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Herb Specialist,NA,NA,,
2671,22-01-2017,T3,Butterflies,Grey Pansy,1,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Shrub Specialist,NA,NA,,
2672,22-01-2017,T3,Butterflies,Common Sailor,3,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Tree Specialist,NA,NA,,
2673,22-01-2017,T3,Butterflies,Common Grass Yellow,1,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Tree Specialist,NA,NA,,
2674,22-01-2017,T3,Butterflies,Common Cerulean,2,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Generalist,NA,NA,7350,DSF
2675,22-01-2017,T3,Butterflies,Dark Grass Blue,1,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Herb Specialist,NA,NA,7368,
2676,22-01-2017,T3,Butterflies,Common Leopard,1,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Tree Specialist,NA,NA,,
2677,22-01-2017,T3,Butterflies,Indian Common Crow,1,NA,NA,Scrubland and Grassland,09:40:00,10:10:00,Clear,NA,Generalist,NA,NA,,
2678,22-01-2017,T4,Butterflies,One Spot Grass Yellow,1,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Tree Specialist,NA,NA,7387,
2679,22-01-2017,T4,Butterflies,Chocolate Pansy,2,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Herb Specialist,NA,NA,,
2680,22-01-2017,T4,Butterflies,Common Sailor,2,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Tree Specialist,NA,NA,,
2681,22-01-2017,T4,Butterflies,Common Five Ring,1,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Grass Specialist,NA,NA,,
2682,22-01-2017,T4,Butterflies,Common Four Ring,1,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Grass Specialist,NA,NA,7389,
2683,22-01-2017,T4,Butterflies,Psyche,1,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2684,22-01-2017,T4,Butterflies,Common Cerulean,1,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Generalist,NA,NA,7394,DSF
2685,22-01-2017,T4,Butterflies,Common Evening Brown,1,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Grass Specialist,NA,NA,7398,DSF
2686,22-01-2017,T4,Butterflies,Glassy Tiger,2,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Shrub Specialist,NA,NA,7400,
2687,22-01-2017,T4,Butterflies,Indian Common Crow,3,NA,NA,Evergreen Forest,11:30:00,11:50:00,Clear,NA,Generalist,NA,NA,,
2688,22-01-2017,T5,Butterflies,,NA,NA,NA,Evergreen Forest,10:40:00,11:00:00,Clear,NA,,NA,NA,,N/O
2689,22-01-2017,T6,Butterflies,,NA,NA,NA,Riparian,10:20:00,10:40:00,Clear,NA,,NA,NA,,N/O
2690,07-02-2017,T1A,Butterflies,Lemon Pansy,2,NA,NA,Human Habitation and Farmland,08:40:00,09:00:00,Clear,NA,Herb Specialist,NA,NA,,
2691,07-02-2017,T1A,Butterflies,Common Sailor,1,NA,NA,Human Habitation and Farmland,08:40:00,09:00:00,Clear,NA,Tree Specialist,NA,NA,,
2692,07-02-2017,T1A,Butterflies,Common Cerulean,1,NA,NA,Human Habitation and Farmland,08:40:00,09:00:00,Clear,NA,Generalist,NA,NA,,
2693,07-02-2017,T1A,Butterflies,Bamboo Treebrown,1,NA,NA,Human Habitation and Farmland,08:40:00,09:00:00,Clear,NA,Grass Specialist,NA,NA,7705,
2694,07-02-2017,T1B,Butterflies,,NA,NA,NA,Scrubland and Grassland,07:40:00,08:15:00,Clear,NA,,NA,NA,,N/O
2695,07-02-2017,T2,Butterflies,,NA,NA,NA,Riparian,08:20:00,08:40:00,Clear,NA,,NA,NA,,N/O
2696,07-02-2017,T3,Butterflies,Suffused Double Banded Judy,5,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Shrub Specialist,NA,NA,,
2697,07-02-2017,T3,Butterflies,Common Sailor,5,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Tree Specialist,NA,NA,,
2698,07-02-2017,T3,Butterflies,Forget-me-not,6,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Generalist,NA,NA,7709,
2699,07-02-2017,T3,Butterflies,Gram Blue,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Tree Specialist,NA,NA,,
2700,07-02-2017,T3,Butterflies,Forget-Me-Not,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Generalist,NA,NA,7710,
2701,07-02-2017,T3,Butterflies,Chocolate Pansy,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Herb Specialist,NA,NA,,
2702,07-02-2017,T3,Butterflies,Small Grass Jewel,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Generalist,NA,NA,7720,
2703,07-02-2017,T3,Butterflies,Ypthima spp.,2,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Grass Specialist,NA,NA,7723,?
2704,07-02-2017,T3,Butterflies,Metallic Cerulean,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Herb Specialist,NA,NA,7726,Deep Blue With Black Borders
2705,07-02-2017,T3,Butterflies,Glassy Tiger,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Shrub Specialist,NA,NA,,
2706,07-02-2017,T4,Butterflies,Common Cerulean,1,NA,NA,Evergreen Forest,11:20:00,11:40:00,Clear,NA,Generalist,NA,NA,,
2707,07-02-2017,T4,Butterflies,Common Leopard,1,NA,NA,Evergreen Forest,11:20:00,11:40:00,Clear,NA,Tree Specialist,NA,NA,,
2708,07-02-2017,T4,Butterflies,Common Sailor,1,NA,NA,Evergreen Forest,11:20:00,11:40:00,Clear,NA,Tree Specialist,NA,NA,,
2709,07-02-2017,T4,Butterflies,Indian Common Crow,1,NA,NA,Evergreen Forest,11:20:00,11:40:00,Clear,NA,Generalist,NA,NA,,
2710,07-02-2017,T5,Butterflies,Suffused Double Banded Judy,1,NA,NA,Evergreen Forest,10:30:00,10:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2711,07-02-2017,T5,Butterflies,Pioneer,1,NA,NA,Evergreen Forest,10:30:00,10:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2712,07-02-2017,T5,Butterflies,?Lycaenid,2,NA,NA,Evergreen Forest,10:30:00,10:50:00,Clear,NA,,NA,NA,7739,Brown
2713,07-02-2017,T5,Butterflies,Glassy Tiger,1,NA,NA,Evergreen Forest,10:30:00,10:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2714,07-02-2017,T5,Butterflies,Ypthima spp.,2,NA,NA,Evergreen Forest,10:30:00,10:50:00,Clear,NA,Grass Specialist,NA,NA,,?
2715,07-02-2017,T5,Butterflies,Rustic,1,NA,NA,Evergreen Forest,10:30:00,10:50:00,Clear,NA,Tree Specialist,NA,NA,,
2716,07-02-2017,T6,Butterflies,,NA,NA,NA,Riparian,,,,NA,,NA,NA,,N/O
2717,19-02-2017,T1A,Butterflies,Indian Common Crow,4,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Generalist,NA,NA,,
2718,19-02-2017,T1A,Butterflies,Common Four Ring,2,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Grass Specialist,NA,NA,,
2719,19-02-2017,T1A,Butterflies,Common Emigrant,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Generalist,NA,NA,,
2720,19-02-2017,T1A,Butterflies,Common Grass Yellow,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Tree Specialist,NA,NA,,
2721,19-02-2017,T1A,Butterflies,Common Cerulean,3,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Generalist,NA,NA,,DSF
2722,19-02-2017,T1A,Butterflies,Common Jessabelle,1,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Tree Specialist,NA,NA,,
2723,19-02-2017,T1A,Butterflies,Common Sailor,2,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Tree Specialist,NA,NA,,
2724,19-02-2017,T1A,Butterflies,Suffused Double Banded Judy,3,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Shrub Specialist,NA,NA,,
2725,19-02-2017,T1A,Butterflies,Forget-me-not,4,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Generalist,NA,NA,,
2726,19-02-2017,T1A,Butterflies,Common Four Ring,3,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Grass Specialist,NA,NA,,
2727,19-02-2017,T1A,Butterflies,Lemon Pansy,2,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Herb Specialist,NA,NA,,
2728,19-02-2017,T1A,Butterflies,Pioneer,2,NA,NA,Human Habitation and Farmland,09:00:00,09:20:00,Clear,NA,Shrub Specialist,NA,NA,,
2729,19-02-2017,T1B,Butterflies,Small Grass Jewel,4,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Generalist,NA,NA,,
2730,19-02-2017,T1B,Butterflies,One Spot Grass Yellow,2,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Tree Specialist,NA,NA,,
2731,19-02-2017,T1B,Butterflies,Common Four Ring,1,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Grass Specialist,NA,NA,7758,
